Range	40.0dB	-107.0dBm
Fixed unit	1	gcs	-06.83282	 107.38730	491.0
Mobile unit	2	drone	-07.14406	 106.54141	1976.0
Latitude	Longitude	Rx(dB)	Best unit
-06.20867	 107.00153	-013.2	1
-06.20866	 107.01315	-015.7	1
-06.20867	 107.02477	-009.9	1
-06.20866	 107.03639	 017.4	1
-06.20866	 107.04801	-007.9	1
-06.20866	 107.05962	 004.3	1
-06.20866	 107.07124	 020.4	1
-06.20867	 107.08288	 019.2	1
-06.20866	 107.09449	 019.9	1
-06.20866	 107.10611	 019.4	1
-06.20866	 107.11773	 020.5	1
-06.20866	 107.12935	 020.8	1
-06.20866	 107.14096	 020.4	1
-06.20867	 107.15258	 019.9	1
-06.20866	 107.16420	 020.3	1
-06.20867	 107.17582	 019.4	1
-06.20866	 107.18744	 020.9	1
-06.20867	 107.19906	 019.7	1
-06.20866	 107.21069	 021.1	1
-06.20866	 107.22231	 019.5	1
-06.20866	 107.23392	 020.1	1
-06.20866	 107.24554	 019.9	1
-06.20866	 107.25716	 020.2	1
-06.20866	 107.26878	 020.2	1
-06.20866	 107.28040	 019.6	1
-06.20866	 107.29201	 019.7	1
-06.20866	 107.30364	 020.5	1
-06.20866	 107.31525	 021.2	1
-06.20867	 107.32687	 020.9	1
-06.20866	 107.33850	 020.6	1
-06.20867	 107.35012	 020.0	1
-06.20866	 107.36174	 021.3	1
-06.20867	 107.37336	 021.4	1
-06.20866	 107.38497	 021.4	1
-06.20866	 107.39659	 020.6	1
-06.20866	 107.40821	 020.5	1
-06.20866	 107.41983	 020.1	1
-06.20866	 107.43145	 020.9	1
-06.20866	 107.44307	 021.4	1
-06.20866	 107.45470	 020.2	1
-06.20866	 107.46632	 020.7	1
-06.20866	 107.47793	 020.0	1
-06.20866	 107.48956	 020.6	1
-06.20866	 107.50117	 021.2	1
-06.20866	 107.51279	 020.6	1
-06.20867	 107.52441	 021.2	1
-06.20866	 107.53603	 021.0	1
-06.20867	 107.54765	 019.7	1
-06.20866	 107.55927	 020.3	1
-06.20866	 107.57088	 021.1	1
-06.20866	 107.58250	 020.0	1
-06.20866	 107.59413	 019.7	1
-06.20866	 107.60575	 017.2	1
-06.20866	 107.61737	 017.1	1
-06.20866	 107.62899	 014.6	1
-06.20866	 107.64061	 003.6	1
-06.20866	 107.65223	 003.1	1
-06.20866	 107.66384	-000.4	1
-06.20867	 107.67547	-009.0	1
-06.20866	 107.68708	-012.8	1
-06.20867	 107.69869	-014.4	1
-06.20866	 107.71033	-013.2	1
-06.20867	 107.72194	-013.3	1
-06.20866	 107.73355	-014.3	1
-06.20866	 107.74518	-012.0	1
-06.20866	 107.75680	-013.1	1
-06.20866	 107.76842	-013.1	1
-06.20866	 107.78004	-012.7	1
-06.20866	 107.79166	-014.2	1
-06.20866	 107.80328	-015.6	1
-06.20866	 107.81490	-016.7	1
-06.20866	 107.82652	-017.6	1
-06.20866	 107.83813	-018.3	1
-06.20867	 107.84975	-018.7	1
-06.20866	 107.86137	-020.1	1
-06.20867	 107.87300	-020.5	1
-06.20866	 107.88461	-021.2	1
-06.20867	 107.89623	-021.7	1
-06.20866	 107.90785	-022.1	1
-06.20867	 107.91947	-022.7	1
-06.20866	 107.93110	-023.4	1
-06.20866	 107.94271	-023.9	1
-06.20866	 107.95432	-025.5	1
-06.20867	 107.96596	-026.5	1
-06.20866	 107.97757	-027.7	1
-06.20867	 107.98918	-028.2	1
-06.20866	 108.00082	-028.9	1
-06.20866	 108.01243	-028.9	1
-06.20867	 108.02405	-028.9	1
-06.20866	 108.03568	-028.9	1
-06.20867	 108.04729	-028.1	1
-06.20866	 108.05891	-027.9	1
-06.20867	 108.07052	-028.7	1
-06.20866	 108.08215	-029.6	1
-06.20867	 108.09377	-030.1	1
-06.20867	 108.10538	-030.5	1
-06.20866	 108.11700	-031.1	1
-06.20867	 108.12862	-031.6	1
-06.20866	 108.14024	-032.1	1
-06.20866	 108.15186	-033.3	1
-06.20866	 108.16348	-034.0	1
-06.20866	 108.17510	-034.8	1
-06.20866	 108.18672	-035.8	1
-06.20866	 108.19835	-036.6	1
-06.20866	 108.20996	-036.5	1
-06.20867	 108.22158	-036.4	1
-06.20866	 108.23320	-036.9	1
-06.20867	 108.24482	-037.4	1
-06.20866	 108.25645	-038.0	1
-06.20867	 108.26806	-038.6	1
-06.20867	 108.27967	-039.3	1
-06.20866	 108.29130	-040.2	1
-06.20867	 108.30292	-040.9	1
-06.20866	 108.31453	-041.4	1
-06.20866	 108.32616	-042.1	1
-06.20866	 108.33778	-043.4	1
-06.20866	 108.34940	-044.0	1
-06.20866	 108.36101	-044.5	1
-06.20867	 108.37264	-045.4	1
-06.22020	 106.38570	-025.3	1
-06.22020	 106.39732	-025.3	1
-06.22020	 106.40894	-023.4	1
-06.22020	 106.42056	-020.3	1
-06.22020	 106.43217	-016.9	1
-06.22020	 106.44379	-014.8	1
-06.22020	 106.45541	-015.5	1
-06.22020	 106.46703	-019.2	1
-06.22020	 106.47865	-021.3	1
-06.22020	 106.49027	-021.3	1
-06.22020	 106.50188	-019.9	1
-06.22020	 106.51353	-018.3	1
-06.22020	 106.52513	-014.9	1
-06.22020	 106.53675	-016.6	1
-06.22020	 106.54837	-014.7	1
-06.22020	 106.56000	-014.9	1
-06.22020	 106.57160	-014.2	1
-06.22020	 106.58323	-013.4	1
-06.22020	 106.59485	-015.1	1
-06.22020	 106.60646	-012.4	1
-06.22020	 106.61809	-012.7	1
-06.22020	 106.62971	-015.1	1
-06.22020	 106.64132	-016.0	1
-06.22020	 106.65295	-017.0	1
-06.22020	 106.66457	-015.3	1
-06.22020	 106.67619	-005.0	1
-06.22020	 106.68781	 015.9	1
-06.22020	 106.69942	 016.7	1
-06.22020	 106.71105	 018.4	1
-06.22020	 106.72266	 017.3	1
-06.22020	 106.73428	 018.1	1
-06.22020	 106.74590	 012.6	1
-06.22020	 106.75753	 014.3	1
-06.22020	 106.76913	 015.6	1
-06.22020	 106.78075	 018.3	1
-06.22020	 106.79238	 017.2	1
-06.22020	 106.80399	 018.9	1
-06.22020	 106.81562	 018.1	1
-06.22020	 106.82723	 018.6	1
-06.22020	 106.83887	 018.4	1
-06.22020	 106.85048	 018.9	1
-06.22020	 106.86209	 018.8	1
-06.22020	 106.87372	 018.6	1
-06.22020	 106.88533	 019.0	1
-06.22020	 106.89696	-005.8	1
-06.22020	 106.90858	-018.2	1
-06.22020	 106.92019	-017.8	1
-06.22020	 106.93181	-020.0	1
-06.22020	 106.94344	-022.4	1
-06.22020	 106.95506	-024.4	1
-06.22020	 106.96667	-025.0	1
-06.22020	 106.97829	-021.9	1
-06.22020	 106.98992	-018.4	1
-06.22020	 107.00154	-013.2	1
-06.22020	 107.01315	-014.0	1
-06.22020	 107.02477	-011.1	1
-06.22020	 107.03640	 013.5	1
-06.22020	 107.04800	 015.9	1
-06.22020	 107.05962	-006.2	1
-06.22020	 107.07125	 020.7	1
-06.22020	 107.08287	 019.6	1
-06.22020	 107.09449	 019.1	1
-06.22020	 107.10610	 019.2	1
-06.22020	 107.11772	 019.7	1
-06.22020	 107.12936	 020.6	1
-06.22020	 107.14097	 019.3	1
-06.22020	 107.15258	 020.7	1
-06.22020	 107.16422	 019.5	1
-06.22020	 107.17583	 020.8	1
-06.22020	 107.18744	 021.2	1
-06.22020	 107.19907	 020.0	1
-06.22020	 107.21068	 020.5	1
-06.22020	 107.22230	 021.3	1
-06.22020	 107.23391	 020.6	1
-06.22020	 107.24554	 019.7	1
-06.22020	 107.25716	 019.7	1
-06.22020	 107.26878	 020.7	1
-06.22020	 107.28040	 020.5	1
-06.22020	 107.29202	 020.2	1
-06.22020	 107.30364	 021.4	1
-06.22020	 107.31525	 020.0	1
-06.22020	 107.32688	 021.6	1
-06.22020	 107.33850	 020.2	1
-06.22020	 107.35011	 020.2	1
-06.22020	 107.36175	 021.4	1
-06.22020	 107.37335	 020.3	1
-06.22020	 107.38496	 021.2	1
-06.22020	 107.39658	 021.6	1
-06.22020	 107.40821	 020.0	1
-06.22020	 107.41984	 020.1	1
-06.22020	 107.43145	 021.5	1
-06.22020	 107.44307	 021.5	1
-06.22020	 107.45469	 021.2	1
-06.22020	 107.46632	 021.5	1
-06.22020	 107.47793	 020.6	1
-06.22020	 107.48956	 020.2	1
-06.22020	 107.50117	 021.5	1
-06.22020	 107.51279	 021.4	1
-06.22020	 107.52442	 021.4	1
-06.22020	 107.53603	 021.2	1
-06.22020	 107.54765	 020.2	1
-06.22020	 107.55926	 020.3	1
-06.22020	 107.57088	 021.1	1
-06.22020	 107.58250	 020.4	1
-06.22020	 107.59412	 019.6	1
-06.22020	 107.60574	 017.7	1
-06.22020	 107.61736	 017.7	1
-06.22020	 107.62899	 013.5	1
-06.22020	 107.64060	 006.8	1
-06.22020	 107.65223	 005.5	1
-06.22020	 107.66384	-001.4	1
-06.22020	 107.67546	-010.5	1
-06.22020	 107.68709	-013.2	1
-06.22020	 107.69871	-013.3	1
-06.22020	 107.71033	-012.7	1
-06.22020	 107.72194	-014.1	1
-06.22020	 107.73356	-012.5	1
-06.22020	 107.74518	-011.7	1
-06.22020	 107.75680	-012.9	1
-06.22020	 107.76842	-012.4	1
-06.22020	 107.78004	-013.2	1
-06.22020	 107.79166	-014.8	1
-06.22020	 107.80328	-016.0	1
-06.22020	 107.81490	-016.9	1
-06.22020	 107.82652	-017.9	1
-06.22020	 107.83814	-018.0	1
-06.22020	 107.84975	-019.3	1
-06.22020	 107.86138	-020.0	1
-06.22020	 107.87300	-020.5	1
-06.22020	 107.88462	-021.2	1
-06.22020	 107.89624	-021.6	1
-06.22020	 107.90785	-022.2	1
-06.22020	 107.91947	-022.8	1
-06.22020	 107.93109	-023.3	1
-06.22020	 107.94271	-024.9	1
-06.22020	 107.95432	-026.0	1
-06.22020	 107.96595	-027.3	1
-06.22020	 107.97757	-027.8	1
-06.22020	 107.98918	-028.4	1
-06.22020	 108.00082	-028.5	1
-06.22020	 108.01243	-028.5	1
-06.22020	 108.02405	-028.4	1
-06.22020	 108.03568	-027.6	1
-06.22020	 108.04729	-027.5	1
-06.22020	 108.05891	-028.1	1
-06.22020	 108.07052	-029.2	1
-06.22020	 108.08215	-029.7	1
-06.22020	 108.09377	-030.2	1
-06.22020	 108.10538	-030.7	1
-06.22020	 108.11700	-031.3	1
-06.22020	 108.12862	-031.8	1
-06.22020	 108.14024	-033.1	1
-06.22020	 108.15186	-033.7	1
-06.22020	 108.16349	-034.6	1
-06.22020	 108.17510	-035.8	1
-06.22020	 108.18672	-036.3	1
-06.22020	 108.19835	-036.1	1
-06.22020	 108.20996	-036.2	1
-06.22020	 108.22159	-036.7	1
-06.22020	 108.23320	-037.2	1
-06.22020	 108.24482	-037.8	1
-06.22020	 108.25644	-038.5	1
-06.22020	 108.26806	-039.3	1
-06.22020	 108.27967	-040.2	1
-06.22020	 108.29131	-040.7	1
-06.22020	 108.30292	-041.2	1
-06.22020	 108.31453	-042.6	1
-06.22020	 108.32616	-043.5	1
-06.22020	 108.33778	-043.9	1
-06.22020	 108.34940	-045.0	1
-06.22020	 108.36102	-045.8	1
-06.22020	 108.37263	-046.6	1
-06.22020	 108.38425	-047.3	1
-06.23174	 106.38569	-026.2	1
-06.23174	 106.39732	-025.3	1
-06.23174	 106.40894	-024.9	1
-06.23174	 106.42055	-024.8	1
-06.23174	 106.43217	-021.7	1
-06.23174	 106.44380	-016.9	1
-06.23174	 106.45541	-015.2	1
-06.23174	 106.46703	-013.9	1
-06.23174	 106.47865	-016.5	1
-06.23174	 106.49027	-020.7	1
-06.23174	 106.50189	-021.1	1
-06.23174	 106.51351	-020.3	1
-06.23174	 106.52513	-018.5	1
-06.23174	 106.53675	-015.5	1
-06.23174	 106.54837	-015.7	1
-06.23174	 106.56000	-014.8	1
-06.23174	 106.57161	-014.1	1
-06.23174	 106.58323	-014.0	1
-06.23174	 106.59485	-012.5	1
-06.23174	 106.60647	-013.5	1
-06.23174	 106.61809	-013.1	1
-06.23174	 106.62971	-009.8	1
-06.23174	 106.64133	-013.8	1
-06.23174	 106.65295	-015.4	1
-06.23174	 106.66457	-016.6	1
-06.23174	 106.67619	-015.1	1
-06.23174	 106.68781	-006.6	1
-06.23174	 106.69942	 016.5	1
-06.23174	 106.71104	 017.8	1
-06.23174	 106.72266	 018.4	1
-06.23174	 106.73428	 017.2	1
-06.23174	 106.74590	 018.6	1
-06.23174	 106.75752	 014.8	1
-06.23174	 106.76913	 016.0	1
-06.23174	 106.78075	 017.1	1
-06.23174	 106.79238	 018.9	1
-06.23174	 106.80399	 018.5	1
-06.23174	 106.81562	 018.6	1
-06.23174	 106.82723	 017.6	1
-06.23174	 106.83887	 018.0	1
-06.23174	 106.85048	 018.1	1
-06.23174	 106.86209	 018.7	1
-06.23174	 106.87372	 017.9	1
-06.23174	 106.88534	 019.0	1
-06.23174	 106.89697	 019.6	1
-06.23174	 106.90858	-011.1	1
-06.23174	 106.92019	-019.0	1
-06.23174	 106.93182	-018.9	1
-06.23174	 106.94344	-020.5	1
-06.23174	 106.95506	-023.3	1
-06.23174	 106.96667	-023.4	1
-06.23174	 106.97829	-024.0	1
-06.23174	 106.98991	-021.2	1
-06.23174	 107.00153	-016.1	1
-06.23174	 107.01315	-011.3	1
-06.23174	 107.02477	-014.4	1
-06.23174	 107.03640	-009.2	1
-06.23174	 107.04800	 019.9	1
-06.23174	 107.05962	-006.4	1
-06.23174	 107.07124	 014.7	1
-06.23174	 107.08287	 019.1	1
-06.23174	 107.09448	 020.9	1
-06.23174	 107.10610	 020.9	1
-06.23174	 107.11772	 019.3	1
-06.23174	 107.12936	 020.6	1
-06.23174	 107.14096	 021.0	1
-06.23174	 107.15258	 020.4	1
-06.23174	 107.16421	 021.2	1
-06.23174	 107.17583	 020.8	1
-06.23174	 107.18745	 020.0	1
-06.23174	 107.19905	 020.1	1
-06.23174	 107.21068	 021.4	1
-06.23174	 107.22230	 019.9	1
-06.23174	 107.23392	 020.9	1
-06.23174	 107.24553	 021.3	1
-06.23174	 107.25716	 020.3	1
-06.23174	 107.26879	 021.4	1
-06.23174	 107.28040	 021.5	1
-06.23174	 107.29202	 021.6	1
-06.23174	 107.30363	 021.7	1
-06.23174	 107.31526	 021.6	1
-06.23174	 107.32688	 020.7	1
-06.23174	 107.33849	 020.0	1
-06.23174	 107.35011	 021.6	1
-06.23174	 107.36174	 020.3	1
-06.23174	 107.37335	 020.4	1
-06.23174	 107.38497	 020.1	1
-06.23174	 107.39660	 021.0	1
-06.23174	 107.40822	 021.5	1
-06.23174	 107.41985	 021.6	1
-06.23174	 107.43144	 021.8	1
-06.23174	 107.44307	 021.0	1
-06.23174	 107.45469	 021.7	1
-06.23174	 107.46632	 021.5	1
-06.23174	 107.47793	 021.2	1
-06.23174	 107.48956	 020.0	1
-06.23174	 107.50117	 021.3	1
-06.23174	 107.51279	 020.7	1
-06.23174	 107.52441	 020.4	1
-06.23174	 107.53603	 021.5	1
-06.23174	 107.54765	 020.8	1
-06.23174	 107.55926	 020.3	1
-06.23174	 107.57088	 020.9	1
-06.23174	 107.58250	 020.8	1
-06.23174	 107.59412	 019.7	1
-06.23174	 107.60574	 019.1	1
-06.23174	 107.61737	 017.7	1
-06.23174	 107.62899	 013.5	1
-06.23174	 107.64061	 009.8	1
-06.23174	 107.65223	 004.4	1
-06.23174	 107.66384	-006.0	1
-06.23174	 107.67546	-011.5	1
-06.23174	 107.68708	-013.5	1
-06.23174	 107.69870	-012.2	1
-06.23174	 107.71033	-012.6	1
-06.23174	 107.72194	-013.5	1
-06.23174	 107.73356	-010.9	1
-06.23174	 107.74518	-012.2	1
-06.23174	 107.75681	-012.0	1
-06.23174	 107.76842	-012.2	1
-06.23174	 107.78004	-013.7	1
-06.23174	 107.79165	-015.3	1
-06.23174	 107.80328	-016.3	1
-06.23174	 107.81490	-017.1	1
-06.23174	 107.82652	-017.6	1
-06.23174	 107.83813	-018.5	1
-06.23174	 107.84975	-019.6	1
-06.23174	 107.86137	-020.0	1
-06.23174	 107.87300	-020.7	1
-06.23174	 107.88462	-021.0	1
-06.23174	 107.89623	-021.6	1
-06.23174	 107.90785	-022.3	1
-06.23174	 107.91947	-022.7	1
-06.23174	 107.93110	-024.2	1
-06.23174	 107.94270	-025.7	1
-06.23174	 107.95433	-026.7	1
-06.23174	 107.96596	-027.4	1
-06.23174	 107.97757	-028.0	1
-06.23174	 107.98919	-028.1	1
-06.23174	 108.00081	-028.1	1
-06.23174	 108.01244	-028.3	1
-06.23174	 108.02405	-027.1	1
-06.23174	 108.03568	-027.1	1
-06.23174	 108.04729	-027.9	1
-06.23174	 108.05891	-028.8	1
-06.23174	 108.07053	-029.4	1
-06.23174	 108.08215	-029.8	1
-06.23174	 108.09377	-030.3	1
-06.23174	 108.10538	-031.0	1
-06.23174	 108.11700	-031.7	1
-06.23174	 108.12862	-032.8	1
-06.23174	 108.14024	-033.4	1
-06.23174	 108.15186	-034.5	1
-06.23174	 108.16349	-035.6	1
-06.23174	 108.17509	-035.8	1
-06.23174	 108.18672	-035.6	1
-06.23174	 108.19835	-035.7	1
-06.23174	 108.20996	-036.7	1
-06.23174	 108.22158	-036.9	1
-06.23174	 108.23319	-037.6	1
-06.23174	 108.24482	-038.6	1
-06.23174	 108.25644	-039.3	1
-06.23174	 108.26806	-040.0	1
-06.23174	 108.27967	-040.7	1
-06.23174	 108.29130	-041.4	1
-06.23174	 108.30292	-042.7	1
-06.23174	 108.31453	-043.3	1
-06.23174	 108.32616	-043.8	1
-06.23174	 108.33778	-045.3	1
-06.23174	 108.34940	-045.9	1
-06.23174	 108.36101	-047.0	1
-06.23174	 108.37264	-047.5	1
-06.23174	 108.38425	-048.1	1
-06.23174	 108.39587	-048.8	1
-06.24328	 106.37408	-029.5	1
-06.24328	 106.38570	-028.5	1
-06.24328	 106.39732	-027.5	1
-06.24328	 106.40894	-024.9	1
-06.24328	 106.42056	-024.7	1
-06.24328	 106.43217	-024.2	1
-06.24328	 106.44379	-023.1	1
-06.24328	 106.45541	-019.5	1
-06.24328	 106.46704	-015.7	1
-06.24328	 106.47865	-013.6	1
-06.24328	 106.49027	-014.2	1
-06.24328	 106.50188	-018.3	1
-06.24328	 106.51351	-020.2	1
-06.24328	 106.52513	-020.6	1
-06.24328	 106.53676	-018.5	1
-06.24328	 106.54836	-016.0	1
-06.24328	 106.55999	-013.9	1
-06.24328	 106.57160	-015.1	1
-06.24328	 106.58323	-013.3	1
-06.24328	 106.59485	-013.6	1
-06.24328	 106.60646	-011.4	1
-06.24328	 106.61809	-012.5	1
-06.24328	 106.62971	-013.7	1
-06.24328	 106.64132	-004.7	1
-06.24328	 106.65294	-012.8	1
-06.24328	 106.66457	-014.7	1
-06.24328	 106.67619	-016.1	1
-06.24328	 106.68781	-015.2	1
-06.24328	 106.69942	-008.1	1
-06.24328	 106.71105	 017.2	1
-06.24328	 106.72266	 018.3	1
-06.24328	 106.73428	 018.0	1
-06.24328	 106.74591	 017.9	1
-06.24328	 106.75753	 018.8	1
-06.24328	 106.76914	 016.6	1
-06.24328	 106.78075	 017.3	1
-06.24328	 106.79238	 018.1	1
-06.24328	 106.80399	 019.1	1
-06.24328	 106.81563	 019.0	1
-06.24328	 106.82723	 017.9	1
-06.24328	 106.83886	 019.1	1
-06.24328	 106.85048	 019.4	1
-06.24328	 106.86210	 019.4	1
-06.24328	 106.87371	 018.2	1
-06.24328	 106.88533	 019.0	1
-06.24328	 106.89697	 018.8	1
-06.24328	 106.90858	 018.7	1
-06.24328	 106.92019	-012.9	1
-06.24328	 106.93182	-018.7	1
-06.24328	 106.94343	-017.7	1
-06.24328	 106.95506	-020.8	1
-06.24328	 106.96668	-023.4	1
-06.24328	 106.97829	-024.2	1
-06.24328	 106.98991	-023.2	1
-06.24328	 107.00153	-019.7	1
-06.24328	 107.01315	-012.1	1
-06.24328	 107.02477	-013.2	1
-06.24328	 107.03640	-011.2	1
-06.24328	 107.04801	 013.9	1
-06.24328	 107.05962	 020.3	1
-06.24328	 107.07125	-004.5	1
-06.24328	 107.08286	 020.2	1
-06.24328	 107.09448	 021.0	1
-06.24328	 107.10611	 021.1	1
-06.24328	 107.11773	 020.2	1
-06.24328	 107.12935	 019.7	1
-06.24328	 107.14097	 020.5	1
-06.24328	 107.15258	 021.0	1
-06.24328	 107.16420	 019.7	1
-06.24328	 107.17583	 019.8	1
-06.24328	 107.18745	 021.5	1
-06.24328	 107.19906	 020.1	1
-06.24328	 107.21069	 021.5	1
-06.24328	 107.22230	 021.1	1
-06.24328	 107.23392	 020.9	1
-06.24328	 107.24554	 020.1	1
-06.24328	 107.25716	 020.6	1
-06.24328	 107.26879	 020.2	1
-06.24328	 107.28040	 021.4	1
-06.24328	 107.29202	 020.3	1
-06.24328	 107.30363	 020.9	1
-06.24328	 107.31526	 021.6	1
-06.24328	 107.32688	 020.9	1
-06.24328	 107.33849	 021.0	1
-06.24328	 107.35012	 021.7	1
-06.24328	 107.36173	 020.5	1
-06.24328	 107.37335	 021.9	1
-06.24328	 107.38497	 020.9	1
-06.24328	 107.39660	 020.3	1
-06.24328	 107.40822	 021.7	1
-06.24328	 107.41984	 021.6	1
-06.24328	 107.43145	 021.7	1
-06.24328	 107.44308	 020.3	1
-06.24328	 107.45470	 021.4	1
-06.24328	 107.46632	 020.7	1
-06.24328	 107.47794	 021.7	1
-06.24328	 107.48956	 020.2	1
-06.24328	 107.50117	 020.7	1
-06.24328	 107.51279	 020.1	1
-06.24328	 107.52441	 020.3	1
-06.24328	 107.53603	 021.7	1
-06.24328	 107.54765	 020.8	1
-06.24328	 107.55927	 020.6	1
-06.24328	 107.57088	 021.4	1
-06.24328	 107.58251	 021.2	1
-06.24328	 107.59413	 020.2	1
-06.24328	 107.60574	 019.9	1
-06.24328	 107.61736	 016.9	1
-06.24328	 107.62899	 014.2	1
-06.24328	 107.64060	 014.0	1
-06.24328	 107.65223	 002.9	1
-06.24328	 107.66385	-009.1	1
-06.24328	 107.67546	-011.9	1
-06.24328	 107.68708	-012.3	1
-06.24328	 107.69871	-011.4	1
-06.24328	 107.71032	-013.2	1
-06.24328	 107.72195	-011.1	1
-06.24328	 107.73357	-010.9	1
-06.24328	 107.74518	-011.9	1
-06.24328	 107.75681	-011.1	1
-06.24328	 107.76842	-012.6	1
-06.24328	 107.78004	-014.4	1
-06.24328	 107.79166	-015.5	1
-06.24328	 107.80328	-016.6	1
-06.24328	 107.81490	-017.0	1
-06.24328	 107.82652	-017.6	1
-06.24328	 107.83814	-019.2	1
-06.24328	 107.84975	-019.5	1
-06.24328	 107.86137	-020.1	1
-06.24328	 107.87300	-020.4	1
-06.24328	 107.88461	-021.1	1
-06.24328	 107.89623	-021.8	1
-06.24328	 107.90786	-022.2	1
-06.24328	 107.91947	-023.7	1
-06.24328	 107.93110	-025.2	1
-06.24328	 107.94271	-026.4	1
-06.24328	 107.95433	-026.9	1
-06.24328	 107.96596	-027.7	1
-06.24328	 107.97757	-027.7	1
-06.24328	 107.98918	-027.8	1
-06.24328	 108.00082	-027.9	1
-06.24328	 108.01244	-026.7	1
-06.24328	 108.02405	-026.7	1
-06.24328	 108.03568	-027.6	1
-06.24328	 108.04729	-028.5	1
-06.24328	 108.05891	-028.9	1
-06.24328	 108.07053	-029.4	1
-06.24328	 108.08215	-030.0	1
-06.24328	 108.09377	-030.6	1
-06.24328	 108.10538	-031.5	1
-06.24328	 108.11700	-032.6	1
-06.24328	 108.12863	-033.2	1
-06.24328	 108.14024	-034.5	1
-06.24328	 108.15186	-035.3	1
-06.24328	 108.16349	-035.2	1
-06.24328	 108.17510	-035.4	1
-06.24328	 108.18672	-035.7	1
-06.24328	 108.19835	-036.1	1
-06.24328	 108.20997	-036.8	1
-06.24328	 108.22158	-037.7	1
-06.24328	 108.23320	-038.3	1
-06.24328	 108.24482	-039.5	1
-06.24328	 108.25644	-039.9	1
-06.24328	 108.26805	-040.4	1
-06.24328	 108.27968	-041.8	1
-06.24328	 108.29131	-042.7	1
-06.24328	 108.30292	-043.2	1
-06.24328	 108.31453	-044.4	1
-06.24328	 108.32616	-045.3	1
-06.24328	 108.33778	-046.2	1
-06.24328	 108.34940	-046.9	1
-06.24328	 108.36102	-047.9	1
-06.24328	 108.37263	-048.5	1
-06.24328	 108.38425	-049.0	1
-06.24328	 108.39587	-049.7	1
-06.25481	 106.36246	-027.4	1
-06.25481	 106.37408	-028.4	1
-06.25481	 106.38569	-029.4	1
-06.25481	 106.39732	-028.4	1
-06.25481	 106.40894	-027.6	1
-06.25481	 106.42056	-026.1	1
-06.25481	 106.43217	-024.4	1
-06.25481	 106.44380	-024.1	1
-06.25481	 106.45541	-023.8	1
-06.25481	 106.46703	-021.0	1
-06.25481	 106.47865	-015.9	1
-06.25481	 106.49027	-013.9	1
-06.25481	 106.50189	-009.8	1
-06.25481	 106.51352	-014.9	1
-06.25481	 106.52513	-019.6	1
-06.25481	 106.53675	-020.6	1
-06.25481	 106.54837	-018.8	1
-06.25481	 106.56000	-017.2	1
-06.25481	 106.57160	-011.8	1
-06.25481	 106.58323	-014.9	1
-06.25481	 106.59484	-012.9	1
-06.25481	 106.60647	-012.9	1
-06.25481	 106.61809	-011.4	1
-06.25481	 106.62971	-010.1	1
-06.25481	 106.64133	-013.3	1
-06.25481	 106.65294	 004.3	1
-06.25481	 106.66457	-011.0	1
-06.25481	 106.67619	-014.0	1
-06.25481	 106.68781	-015.4	1
-06.25481	 106.69942	-015.3	1
-06.25481	 106.71105	-009.8	1
-06.25481	 106.72266	 017.8	1
-06.25481	 106.73428	 018.7	1
-06.25481	 106.74590	 017.7	1
-06.25481	 106.75752	 018.9	1
-06.25481	 106.76914	 018.4	1
-06.25481	 106.78075	 018.1	1
-06.25481	 106.79238	 018.2	1
-06.25481	 106.80399	 018.8	1
-06.25481	 106.81562	 018.7	1
-06.25481	 106.82722	 017.7	1
-06.25481	 106.83886	 018.4	1
-06.25481	 106.85049	 017.9	1
-06.25481	 106.86209	 019.2	1
-06.25481	 106.87372	 019.5	1
-06.25481	 106.88534	 018.1	1
-06.25481	 106.89696	 019.7	1
-06.25481	 106.90857	 020.0	1
-06.25481	 106.92019	 020.1	1
-06.25481	 106.93182	-014.6	1
-06.25481	 106.94344	-017.0	1
-06.25481	 106.95506	-018.2	1
-06.25481	 106.96667	-020.9	1
-06.25481	 106.97829	-023.3	1
-06.25481	 106.98992	-024.6	1
-06.25481	 107.00153	-021.6	1
-06.25481	 107.01315	-016.9	1
-06.25481	 107.02477	-009.8	1
-06.25481	 107.03640	-012.6	1
-06.25481	 107.04800	-007.2	1
-06.25481	 107.05962	 020.9	1
-06.25481	 107.07124	 015.2	1
-06.25481	 107.08287	 017.9	1
-06.25481	 107.09449	 021.1	1
-06.25481	 107.10609	 019.8	1
-06.25481	 107.11772	 021.2	1
-06.25481	 107.12935	 020.1	1
-06.25481	 107.14097	 019.8	1
-06.25481	 107.15259	 019.8	1
-06.25481	 107.16421	 021.0	1
-06.25481	 107.17583	 021.1	1
-06.25481	 107.18744	 020.6	1
-06.25481	 107.19906	 021.1	1
-06.25481	 107.21069	 021.7	1
-06.25481	 107.22230	 021.8	1
-06.25481	 107.23392	 020.7	1
-06.25481	 107.24554	 021.9	1
-06.25481	 107.25716	 020.2	1
-06.25481	 107.26878	 021.3	1
-06.25481	 107.28040	 020.3	1
-06.25481	 107.29202	 020.5	1
-06.25481	 107.30364	 021.1	1
-06.25481	 107.31526	 020.8	1
-06.25481	 107.32687	 022.0	1
